risk,proposed_action,path,prefix,kind,priority,live_bytes,snapshot_blob_size,byte_relation,tracked_relation,snapshot_blob,live_blob,sensitive_path_redacted
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/references/sdk/snippets/rust-server-sdk.md,.agents,docs_or_research,P2_untracked_intake_review,866,866,live_differs_from_snapshot_untracked,not_tracked_current_index,64a4c168c6ea3de92ffdd753e6082aace7f7d8e5,b95e3c230bec534bf6b7c68a2e743eb904ecd933,False
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/references/sdk/snippets/vue-client-sdk.md,.agents,docs_or_research,P2_untracked_intake_review,765,765,live_differs_from_snapshot_untracked,not_tracked_current_index,cb85a8ace62009a3ce116c13812b46f076f2c16e,151777876742d6a2c21d01c5fb261e1d885eb9a6,False
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/sdk-install/SKILL.md,.agents,docs_or_research,P2_untracked_intake_review,5148,5148,live_differs_from_snapshot_untracked,not_tracked_current_index,bf2fd7366d62989ccdcb9268e65e268b4f6be7cd,f11c7c89aedde9679ab50e5f7ad58dd45a1128cb,False
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/sdk-install/apply/SKILL.md,.agents,docs_or_research,P2_untracked_intake_review,14445,14445,live_differs_from_snapshot_untracked,not_tracked_current_index,ef115a7c8dd66eba99df4e411d8981ac434b873b,77249539afc49fc872789828cc9e10dc909cf063,False
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/sdk-install/detect/SKILL.md,.agents,docs_or_research,P2_untracked_intake_review,12494,12494,live_differs_from_snapshot_untracked,not_tracked_current_index,48d1bc32cc1c6e956ee0549210e5914d5ce7fbc2,9b5912a7dcd7fcad5734594b64973ebed78c7714,False
P2_knowledge_data,research_intake_archive_or_canonicalize,.agents/skills/onboardingv2/sdk-install/plan/SKILL.md,.agents,docs_or_research,P2_untracked_intake_review,10264,10264,live_differs_from_snapshot_untracked,not_tracked_current_index,f82eea1d0b86f3dd64d3d5efff8b9ed50f4a3727,431306a0218a3e9c6ae7522607556215060d618b,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/do_correctness.csv,benchmarks,data_or_benchmark,P2_untracked_intake_review,41888,41888,live_differs_from_snapshot_untracked,not_tracked_current_index,d3a6c88fa9a50f2d7681d20aa733406637b95488,948e7d769290f06a20dca69686713b8be84b3cfe,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/do_full_suite.csv,benchmarks,data_or_benchmark,P2_untracked_intake_review,50165,50165,live_differs_from_snapshot_untracked,not_tracked_current_index,e6310429ce5a37e98665e65707c1b869814c950f,80a829f8f988751ed2aaa6cf34cc1c823b67ec7c,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/do_governance.csv,benchmarks,data_or_benchmark,P2_untracked_intake_review,61342,61342,live_differs_from_snapshot_untracked,not_tracked_current_index,f31bc8852b59558eb7b6073f3584cb4137c13558,15f69020b49c0c598b9d6e22558cdc36a6f09c33,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/do_safety.csv,benchmarks,data_or_benchmark,P2_untracked_intake_review,43278,43278,live_differs_from_snapshot_untracked,not_tracked_current_index,e4683bda6728a9263994ec28c92222f114d682d8,f9816ac9e9ba2875008260054d24717bc8de384d,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/do_user_outcomes.csv,benchmarks,data_or_benchmark,P2_untracked_intake_review,104762,104762,live_differs_from_snapshot_untracked,not_tracked_current_index,dcc5ad12b467e80e4f2c344aee34cc009986f3cf,649b535c8d58b095f71e7468a55e99d26082b462,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/knowledge_bases/governance/kb_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2831,2831,live_differs_from_snapshot_untracked,not_tracked_current_index,bd7e53630940d27f25c9ab3cf2c7e4c7d72ce4e2,7d720f94e9cf0ab2394e94061ffbb14558bceac6,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/knowledge_bases/operations/agent_registry.yaml,benchmarks,data_or_benchmark,P2_untracked_intake_review,1352,1352,live_differs_from_snapshot_untracked,not_tracked_current_index,763c00328daab8eaca97aecf1f8554f0c49cb0fd,e2e6ff3593918def6c180769605703bf4e6a841e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/knowledge_bases/operations/kb_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2541,2541,live_differs_from_snapshot_untracked,not_tracked_current_index,3dc30ab651f7577fd4ec1c04a5f1a7a92f2e8d36,f7201015866936d46ad681650e08d521b9207fb2,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/digitalocean/knowledge_bases/research/kb_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,3612,3612,live_differs_from_snapshot_untracked,not_tracked_current_index,40a8612b28f718e814b68e94ae9bad691481be42,0bd864688821eefdc668feb1ded49a4ee05e42a8,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/do_kb/bright_retrieval_eval.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,783295,783295,live_differs_from_snapshot_untracked,not_tracked_current_index,d75eddd43810395bed7dced5968e93cc1901158d,a0c20ba239f7ecb544a58716f6b99e77d92bae8e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/do_kb/celestia_kb_baseline.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1872541,1872541,live_differs_from_snapshot_untracked,not_tracked_current_index,a2ae8c528b1851d690483374bd4f9fc017fa8b49,2b8ed932654613709daeac9e7b127a4f9c3782f6,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/do_kb/wikipedia_retrieval_baseline.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,581922,581922,live_differs_from_snapshot_untracked,not_tracked_current_index,07ee0bc18fad68dacc8a866c08cae54a2ac0168a,6deb067e85e0ac2fbb335860afdc0ec9e7b704ec,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/eggroll/mathvista_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,711666,711666,live_differs_from_snapshot_untracked,not_tracked_current_index,479f78836f319ff8465d3ed311ea329fd8731fdd,528d27f07e51e43a5de5c697060f7f74c5051143,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/eggroll/scienceqa_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1947876,1947876,live_differs_from_snapshot_untracked,not_tracked_current_index,4974346f1369792b8937559682842f30f05f2eac,00fc9203b8da5dcace905c6f0f78c3b7365bd419,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/eggroll/sudoku_extreme_procedural.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1075464,1075464,live_differs_from_snapshot_untracked,not_tracked_current_index,4348c89556e090b62b3b59e0d2db23a3ea066c10,c10b219c5568da0877d91e7df8e6cbb028a4b019,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/merge_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,5031,5031,live_differs_from_snapshot_untracked,not_tracked_current_index,c488fae1884955166aa53a2e9ed384c648601f70,3be66ca0b5f0dd4f0b3158c3d308ee4fc52dc107,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/opusman_eval/dataset_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,1587,1587,live_differs_from_snapshot_untracked,not_tracked_current_index,2ffcfde2f2d7bedbe531517c055ecaa14ff0cdf2,fe98bd304d323cf39bf9db1afc579620185d40c2,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/opusman_eval/humanevalpack_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,278047,278047,live_differs_from_snapshot_untracked,not_tracked_current_index,813acc5dee37dcfc4289be3e80c9a04afd81284c,2ed841b785ed5790db40ddbfa2b44fa7b9ff723b,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/opusman_eval/math500_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,258781,258781,live_differs_from_snapshot_untracked,not_tracked_current_index,28f819c32afa5b08b3ae1ee3ce2098f9b7d00a05,c7ada4b55de8bcbcf0a60e202b931fbe99cb3989,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/opusman_eval/octocoding_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,191582,191582,live_differs_from_snapshot_untracked,not_tracked_current_index,04de037f8775d280cacee94d932a90f9d9037a60,763bcdfd0e778ac212a294242ab5606ef4a9542e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/opusman_eval/results/eval_opusman_20260427_003556.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,980,980,live_differs_from_snapshot_untracked,not_tracked_current_index,29aec8f4dc2d5dc7aab27acd2a910414a69d77b5,ccb4730f309025580365198d377f01c0e70c5d4a,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/orchestrator_eval/dataset_manifest.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,1597,1597,live_differs_from_snapshot_untracked,not_tracked_current_index,a36d097f69cec606c7213fae2a4ddd6b7a149745,f9146da223d9a3bd20edba0bf9e9506574500769,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/orchestrator_eval/humanevalpack_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,278047,278047,live_differs_from_snapshot_untracked,not_tracked_current_index,813acc5dee37dcfc4289be3e80c9a04afd81284c,2ed841b785ed5790db40ddbfa2b44fa7b9ff723b,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/orchestrator_eval/math500_foundry.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,308781,308781,live_differs_from_snapshot_untracked,not_tracked_current_index,2d86d5d17df964e7237119f5730bd6cdb09b9536,477e407a13663771806500e4ce35a7241a022bd1,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/state/dataset_quality/contest_state.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,196,196,live_differs_from_snapshot_untracked,not_tracked_current_index,6ba38838d7a0463bb77f9f16607484b75ac5126a,96a9bfe7bdb391a867dbd201683dc581332ec205,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/state/dataset_quality/dedup_map.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2710,2710,live_differs_from_snapshot_untracked,not_tracked_current_index,6931e76be8b56bf2809d0dd24a58bc3afca3cf39,fd67eaf181f1221b9803bbced51a7db10c5edc0f,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/state/dataset_quality/quality_matrix.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,19581,19581,live_differs_from_snapshot_untracked,not_tracked_current_index,145cecde50bbc899980dcf6890f04113c0dc870a,98aa6cfca32dd6e96fe94933f9ee58198608d973,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/state/dataset_quality/source_registry.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,38439,38439,live_differs_from_snapshot_untracked,not_tracked_current_index,735461bf6e611a33b07cfd2a779161681ccf9833,f841483b321e1db70661215dd42bcc676b185811,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/calibrate_tc_v7_20260602_110145.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2801,2801,live_differs_from_snapshot_untracked,not_tracked_current_index,23d9f489c3f079de611fa05ca15974247c519b9d,abf518d1f50f3917a53d7d08e4ecbd80892bd696,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/calibrate_tc_v7_20260602_200404.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2801,2801,live_differs_from_snapshot_untracked,not_tracked_current_index,8d0301c11e010ef2b8de08145372ef3142425dcf,f47e3f7b2f971af30bb1fbe1b25b29a3f973fbf4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/calibrate_tc_v7_20260602_200417.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,2801,2801,live_differs_from_snapshot_untracked,not_tracked_current_index,db19d8d73b9ed59a1134fb4dcd8f89a42b8c1802,7bae085674361f74ba3c865725d222a578f1e283,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/calibrate_tc_v7_suggest_20260602_110354.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,5633,5633,live_differs_from_snapshot_untracked,not_tracked_current_index,dd48c6729b37706410ab9a9864a27d29cd1b43e0,909ba7ccd3bcc03e369b382fb187d3e9c98137d9,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/calibrate_tc_v7_suggest_20260602_200425.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,5633,5633,live_differs_from_snapshot_untracked,not_tracked_current_index,dd48c6729b37706410ab9a9864a27d29cd1b43e0,909ba7ccd3bcc03e369b382fb187d3e9c98137d9,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/chem_security_admet.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,473118,473118,live_differs_from_snapshot_untracked,not_tracked_current_index,73651496fcc28a40dcfe616d49314ee5957418c5,cc5f82eb9e866f6c6231778466f4d3366090031d,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/chembench_stress.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1155810,1155810,live_differs_from_snapshot_untracked,not_tracked_current_index,0c18cad4b2d18dc019dfd31eec5a1d7e6eeec661,f4f14b98d08971cc082741cb59d525501be0a371,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/crossval_report.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,4598,4598,live_differs_from_snapshot_untracked,not_tracked_current_index,59ce6f823f6fcf43a9a7adf216bad5b5bdde4222,b87ee65c43ca0bb269f3273333635cfcbe6e4ffc,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_code_reasoning_supplement.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1755651,1755651,live_differs_from_snapshot_untracked,not_tracked_current_index,e952f56b6089efc9546d7ec9f1cfacf240160735,48c00ce663ad668b4cc4eb57adc78524def41b3e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_config_claude-opus-4.6.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,793,793,live_differs_from_snapshot_untracked,not_tracked_current_index,cf4448090ef0b9f4769694187215d510855136b2,6536f8e3a82ea9e329bd96c1838433bbe693e73f,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_config_deepseek-r1.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,790,790,live_differs_from_snapshot_untracked,not_tracked_current_index,5b040239920ba2e5f43b7ca75a3cc7287f64ce62,53e6a3956c12e31a8eac649eea2921ab4cc89f31,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_config_gpt-5.4.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,785,785,live_differs_from_snapshot_untracked,not_tracked_current_index,2b1d36a3ad9c1f5fd2fd89be918485e491b5ebf7,f882394cff89c54b2fa5de025b94938fb8baf219,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_config_kimi-k2.6.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,787,787,live_differs_from_snapshot_untracked,not_tracked_current_index,5fa459ccb0cb050944f268be8a22db52eaeead91,c9fc327cb8e16d312e2c18df3b14cd50388e25e3,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/eggroll_governance_config.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,1511,1511,live_differs_from_snapshot_untracked,not_tracked_current_index,550f0d939714bcdd4c2d4a7529a13fd6c6870077,1396729af54796e8ef7e241bd7c4e63023f3df11,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/finance_governance_stress.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,399225,399225,live_differs_from_snapshot_untracked,not_tracked_current_index,be2b7cbbf44b21dfd2741b2f03e674f431a06fa8,ed80f1e3785dde6b1bb0177daf3c090bdad93f03,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/gap_analysis.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,7776,7776,live_differs_from_snapshot_untracked,not_tracked_current_index,eb5b32fde760d3fd91c489aebd5385a5b5dee93d,f7c968a6fa00e3d4034629fb5d80571ace85c53e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/gap_quantification.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,5274,5274,live_differs_from_snapshot_untracked,not_tracked_current_index,250dc3856fff1d12657b2146642813bbdc478aad,5a106e6e839b55181751dc7fffc37334bae7ad20,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/governance_eval_results.json,benchmarks,data_or_benchmark,P2_untracked_intake_review,31225,31225,live_differs_from_snapshot_untracked,not_tracked_current_index,d80b5755dd0d1984cffd2f61740c0448dd9ebe48,f789ee71c98cd3be50cf8e007a3650b772d2eacf,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,benchmarks/stress_lab/healthbench_medical_stress.jsonl,benchmarks,data_or_benchmark,P2_untracked_intake_review,1454843,1454843,live_differs_from_snapshot_untracked,not_tracked_current_index,c1f8c95efb9c910202ce356466533c06de2e4170,f3213f13e3c62f5d602c5d85e7c1300434f2745d,False
